100757117	76411
100757116	216166
100757115	241070
103159073	68861
100774299	66290
100774298	28253
103159076	234988
100774293	100504554
100774292	20724
103159079	381852
100774290	66400
100774297	639634
100774296	27405
100774295	50784
100774159	332131
100758505	258398
100774156	102641833;102641332
100758501	239743
100758500	11783
100758503	69683
100764349	217430
100750468	100041672;102636535;100041806;102641711;100861655
100750469	16173
100764340	15254
100750463	26951
100750460	77110
100750466	12042
100764345	69008
100764346	66202
100750465	105239
100761196	11544
100761194	230405
100761193	67619
100761190	18400
100761191	279499
100761198	193670
100761199	234593
100772925	98256
100772924	70683
100772922	52637
100772920	74015
100772929	108068
100756929	18143
100761448	85308
100761449	93677
100764693	329002
100761444	15235
100761445	94244
100761447	78925
100761440	78473
100761441	20397
100761442	102641427;102634054;102638553;102632063;102641777;668731;102642498;102643067;102642689
100769690	67317
100769693	72479
100769692	69456
100769695	66286
100769697	18803
100769696	56504
100769699	384452
100769698	333670
100762184	14378
100768122	16434
100762187	231903
100768124	19727
100762181	74558
100768126	56720
100768127	17685
100768128	18013
100768129	97487
100762188	102641967
100762189	13121
100766874	16521
100766875	27966
100766876	77763
100766877	230235
100766870	224344
100766871	81535
100766872	94213
100766873	69294
100766878	225280
100766879	26562
100764699	225049
100767699	70430
100767698	83557
100767693	330474
100767692	212733
100767691	13079
100767690	100043497
100767697	20408
100767696	18113
100767695	11484
100767694	100503048
100760319	11441
100760318	20129
100760317	215031
100760316	217337
100760315	12583
100760314	380714
100760313	241612
100760312	56248
100760311	229672
100760310	213248
100766250	73658
100766251	19261
100766252	30927
100766254	102640864
100766255	72599
100766256	245000
100766257	66578
100766258	244199
100766259	235256
103159892	70489
103159894	102639117
103159898	102635361
100763758	386649
100763759	434756
100763756	240119
100763757	192157
100763754	70616
100763755	192786
100763752	15925
100763751	215690
103160718	67320
100765951	68277
100773722	66966
100773723	26897
100773720	67161
103160710	12793
100773724	212442
100773725	79201
100773728	72713
100765959	235533
100773898	74407
100773899	546769
100773890	70207
100773895	223332
100773896	72057
100762401	71228
100762400	30949
100762403	258383
100762405	170733
100762404	100503356
100762407	225791
100762406	67126
100762408	66199
103159637	381544
100771768	434438
100771769	72415
100771761	70807
100771763	83675
100771764	229473
100771765	52463
100771766	13013
100771767	26399
100758879	219026
100758878	12856
100771499	404325
100771496	71078
100758874	17714
100758877	103724
100771495	112406
100771493	69638
100758873	71978
100758872	332110
103161933	67759
103161932	102639928
103161937	102633274
103161938	100043074
103163680	328250
103163685	620521;100417888;101243625
103163687	102634216
103163686	327824
103163689	17105
100758299	100042480
100758298	93687
100758291	338364
100758290	225471
100758293	70225
100758292	22166
100758294	66203
100758297	17112
100758296	67959
103161683	102634078
103161681	75259
103161689	227327
103161688	15559
103160088	258754
103160089	407819
100758129	16977
100758128	667170;665570;668997;100043283;100040053;100043853;636680;672302;384741;665077;667163;382450;668177;384461;545470;74662;623935;100043201;383665;665677;667985;100033452;227920;382483;668342;666835;432543;435480;380739;668068;640374;666838;674324;675960;665782;633606;382969;100039840;676923;100040634;384591;100042534;242823;667572;631594;668275;666571;436219;100042107;621353;667400;666579;620269;668507;666922;665667;665709;100417804;668624;666430;666881;665212;665741;666488;667566;666616;665291;654472;384350;654474;627608;100041342;668371;544878;236775;622339;435657;619917;384808;665797;100041325;100040628;386426;666153;382600;100042427;435792;100043349;665111;195514;666891;666564;100042349;219102;665233;638833;383570;666718;383277;234501;433921;100041831;665658;668477;629057;667729;382876;654473;433273;668918;384831;668905;654475;100039417;668494;665977;670708;383818;622432;100039827;100039163;627852;100041236;666703;666392;666598;668351;629608;100043373;100151689;666353;433845;667039;666213;665486;668018;668398;669309;634323;667451;100041245;100039258;100039709;668010;546363;100151698;629081;100039762;100041399;667806;100151690;100151692;100151693;435752;667891;382388;378954;100039959;383705;667999;667802;100043577;665036;668920;545741;668784;230044;665302;666342;100039229;667211;383791;100039556;433184;666872;546734;635136;546736;100126821;383735;100042148;100043945;622365;629557;100417785;628903;100042375;435292;640094;194985;629359;223278;225681;634019;100043084;667892;667354;665743;100043560;666537;100039376;667204;666604;667048;665865;241765;674371;665628;100417823;668422;668386;668136;100040001;668426;100158261;100417791;383769;665922;668361;277333;100040109;380687;666258;623591;238091;384852;100039875;100158260;665613;668323;100534366;665129;327871;100417838;675514;435235;100041720;668431;100043659;666859;667233;384643;100043797;666326;666697;627577;668242;668040;668121;668726;100158259;668393;668820;668530;100041006;100039870;670467;625868;100041748;100043724;435676;100043337;667975;100417782;665130;100042746;622315;671215;667385;667409;100042799;667380;435963;668192;668062;672828;215974;667676;100041204;100039214;668764;665232;667309;636859;666909;624367;100040898;100043839;672572;100043386;193079;383849;626358;217409
100758127	18125
100758125	237868
103160081	67025
100758123	29870
103160087	258754
100758121	244058
100758120	14187
100759458	102641254
100759459	74718
100759451	103655
100759452	20842
100759453	320214
100759454	13619
100759455	52717
100759457	70113
100755740	18726;18729
100755741	258867
100755742	69870
100755743	67236
100755744	12985
100755745	21854
103162250	27140
103160330	67379
103160331	210172
103160333	13875
103160335	667170;665570;668997;100043283;100040053;100043853;636680;672302;384741;665077;667163;382450;668177;384461;545470;74662;623935;100043201;383665;665677;667985;100033452;227920;382483;668342;666835;432543;435480;380739;668068;640374;666838;674324;675960;665782;633606;382969;100039840;676923;100040634;384591;100042534;242823;667572;631594;668275;666571;436219;100042107;621353;667400;666579;620269;668507;666922;665667;665709;100417804;668624;666430;666881;665212;665741;666488;667566;666616;665291;654472;384350;654474;627608;100041342;668371;544878;236775;622339;435657;619917;384808;665797;100041325;100040628;386426;666153;382600;100042427;435792;100043349;665111;195514;666891;666564;100042349;219102;665233;638833;383570;666718;383277;234501;433921;100041831;665658;668477;629057;667729;382876;654473;433273;668918;384831;668905;654475;100039417;668494;665977;670708;383818;622432;100039827;100039163;627852;100041236;666703;666392;666598;668351;629608;100043373;100151689;666353;433845;667039;666213;665486;668018;668398;669309;634323;667451;100041245;100039258;100039709;668010;546363;100151698;629081;100039762;100041399;667806;100151690;100151692;100151693;435752;667891;382388;378954;100039959;383705;667999;667802;100043577;665036;668920;545741;668784;230044;665302;666342;100039229;667211;383791;100039556;433184;666872;546734;635136;546736;100126821;383735;100042148;100043945;622365;629557;100417785;628903;100042375;435292;640094;194985;629359;223278;225681;634019;100043084;667892;667354;665743;100043560;666537;100039376;667204;666604;667048;665865;241765;674371;665628;100417823;668422;668386;668136;100040001;668426;100158261;100417791;383769;665922;668361;277333;100040109;380687;666258;623591;238091;384852;100039875;100158260;665613;668323;100534366;665129;327871;100417838;675514;435235;100041720;668431;100043659;666859;667233;384643;100043797;666326;666697;627577;668242;668040;668121;668726;100158259;668393;668820;668530;100041006;100039870;670467;625868;100041748;100043724;435676;100043337;667975;100417782;665130;100042746;622315;671215;667385;667409;100042799;667380;435963;668192;668062;672828;215974;667676;100041204;100039214;668764;665232;667309;636859;666909;624367;100040898;100043839;672572;100043386;193079;383849;626358;217409
103160337	102639479;102639822;102639591;102643110
103160338	26365
103162252	641025;634749;102641985;101056255
100759988	69398
100759989	20907
100759986	56191
100759987	102642530;102641421
100759984	278181
100759985	258623
100759982	330820
100759983	13866
100759980	258412
100757975	100040878;100039778
100757974	236312
100768244	72198
100753373	74054
100753372	73693
100753371	258173
100753370	12454
100753377	171166
100753375	57429
100753374	239650
100753378	13409
103162651	18045
103162656	102638047;102636370;677525;101056250;100040974;546061;102633548;102633783
100769451	72778
100769450	19175
100769457	78321
100769456	546648
100769455	140810
100769454	56176
100769459	227288
100769458	18571
100763469	74549
100768322	67213
100768321	102641600
100768327	259041
100768325	246691
100768328	238266
100768329	237360
100754904	18315
100754907	171395
100754901	57815
100760626	66054
100754902	74244
100750945	18726;18733
100750946	67220
100750940	67044
100750943	21756
100750942	319478
100750948	668303
100751098	243300
100751099	12649
100751090	69029
100751091	76703
100751092	75729
100751093	13491
100751094	78388
100751095	268878
100751096	56626
100751097	69352
103158922	225876
103158926	72503
100761229	20926
103158925	100504592
100761225	14017
100761226	11303
100761227	258643
100761220	14087
100761221	66098
100761222	227715
100761223	70980
103158699	22402
100758898	227632
103158690	673094
103158691	102643241
103158692	639558;100417025;100416916;100416931;100416870;100416979
103158695	104725
103158696	100416704
100756479	72658
100756478	228443
100756473	27008
100756472	56538
100756471	19108
100756470	102643082
100756477	329993
100756475	54219
100756474	108857
100752549	237890
100752548	213649
100752543	76294
100752542	20135
100752541	22088
100752540	68607
100752547	14958
100752546	20737
100752545	18775
100752544	57754
102466551	723864
100760578	56417
100760577	27407
100760576	66734
100760575	56523
100760574	12054
100760573	331026
100760571	66643
102466558	723967
100772451	76936
100757708	259145
100757709	100503698
100757702	58231
100757703	243362
100757700	16197
100757701	20102
100757706	54638
100757707	100504709;100503251
100757704	230822
100757705	20346
100753638	70045
100757450	56363
100753632	69754
100753630	170483
100753631	68304
100753637	54343
100753635	68816
100769158	229706
100763178	16653
100769153	14408
100763174	213541
100763175	22272
100763172	102636608
100763170	668310
100769155	246738
100774488	208677
100774489	15161
100774482	56316
100774480	67178
100774481	333193
100774486	216456
100774487	116903
100774484	102570
100774485	71461
100772880	217169
100772881	70560
100772882	380912
100772883	271424
100772884	66113
100772887	93882
100772889	258372
100774731	70989
100774732	16922
100774733	12580
100774734	56199
100774735	109205
100774736	207818
100774737	17304
100774738	77055
100774739	68797
100761769	218440
100761761	59028
100761760	94093
100761763	231207
100761762	67390
100761765	26877
100761764	67763
100761766	71890
103163670	27414
100767088	108652
100767082	67050
100767083	11566
100767080	258553
100767081	170828
100767086	102643033
100767087	212139
100767084	209294
100767085	242891
100762221	58226
100772777	319387
100772774	257932
100762222	98053
100772772	99887
100772773	70300
100772770	319518
100762229	268291
100762228	74315
100772778	232989
100772779	751864
100766930	29816
100766933	278097
100766932	654453
100766935	64658
100766934	16520
100766937	72318
100766936	78754
100766939	258189
100764681	101214
100764680	240690
100764682	14421
100764685	70575
100764684	214444
100764686	328789
100767330	67739
100767331	58245
100767332	14582
100767333	244962
100767334	67013
100767335	20500
100767336	270685
100767337	218214
100767338	21991
100767339	20379
100766687	71853
100766686	14231
100766685	72041
100766684	56295
100766683	219135
100766681	72324
100766680	14617
100766689	102633890;100861770;102637749;101056020;102638524;101056040;102641305;102642771;100862374;102631769;102635394;102641852;102642415;102638350;102641837;102633043;102642995;102642624;100862242;102633784;102639748;101055721
100766688	22057
100765791	70396
100765792	22333
100765795	75320
100765796	14916
100765797	639530;654431;100416126;100416120;622159;668057;666680
100765798	19704
100765799	268373
100765246	12479
100765247	14426
100765244	69329
100765245	21335
100765240	102641195;102643294;102643077
100765241	240239
100765248	52840
100765249	16795
103160784	102635893;102640218;100504057;100503903;100504077;102632201;100503511;102633493;102633176;102641242;100503241;102639329
103160787	102641393
103160781	20349
100758060	102641254
100773914	74388
100773917	434879
100773916	102641131
100773911	70118
100773910	225266
100773912	140919
100773919	13518
100773918	11830
103158845	328250
100771519	387340
100771518	19679
100769319	56447
100771513	244882
103158841	100416704
100771511	12493
100771510	338365
100771517	232156
100771514	66680
100759258	107227
100761384	114584
100756208	26565
100761382	67334
103160989	72567
100758628	259109
100758629	108960
100758624	231396
103160982	101056003;102635887;102642195;102642801;100502652;100048572;100862598;100503554;101055763;102641689;102631589;102642366;102635360
100758626	57259
100758627	66121
100758620	12045
103160986	620155
100758622	258636
100758623	69664
100759252	102634471
103162859	102632188;102636016;102635700;102637357
100769316	14119
100756205	14248
100761168	76138
100759250	79362
100756200	73779
100756201	11837
100756202	26894
103163184	16918
100761388	66419
103163183	353371
100762313	57765
100761257	14296
103163728	67122
103163729	381353
103163722	68828
103163723	227612
103163721	68233
103163727	383678
103163725	102639143
100754628	12925
103161761	102641746;102641847
103161762	102641534;102641172
103161763	102641393
103161765	545370
100754620	140570
103161769	171281
100754622	17188
100754624	404322
100754626	50490
103158556	13436
100752709	11605
100752708	80280
100752705	328329
100752700	229588
100752703	236732
100752702	217887
100750633	12655
100750632	58239
100750631	69358
100750637	101055663;102639105
100750636	105785
100750635	242519
100750634	102641110;102641935
100750639	18633
100750638	70864
100755281	100416933;665053
100755280	217708
100755283	268949
100755282	209091
100755285	381379
100755284	100502580;102638572;100503013;100504382;100504440
100755287	224656
100755286	69142
100755288	18777
103162440	102642201;100504136;100503382;102637234;102638569;100503881;102631583;102639414
103162441	100416704
103162442	627983;100503628;100504324;100503700;100504374
103162443	14070
103162444	102641813
103162445	102641393
103162446	102642331;102641138;102641719;102641879;102642323;102641939;102642351;102642349;102641388;102642437;102641958;102642519;102641397;102642408;102642378
103162447	102641746;102641847
103162448	102642252
103162449	102641746;102641847
103158551	620155
100769798	70556
100769794	171285
100769795	69354
100769796	56273
100769797	105638
100769790	76080
100769791	140780
100769792	232413
100769793	78653
100751942	24047
100751943	140703
100751940	77697
100751941	76113
100751946	259013
100751944	192656
100751945	19294
100751948	67153
100751949	245526
100760164	667170;665570;668997;100043283;100040053;100043853;636680;672302;384741;665077;667163;382450;668177;384461;545470;74662;623935;100043201;383665;665677;667985;100033452;227920;382483;668342;666835;432543;435480;380739;668068;640374;666838;674324;675960;665782;633606;382969;100039840;676923;100040634;384591;100042534;242823;667572;631594;668275;666571;436219;100042107;621353;667400;666579;620269;668507;666922;665667;665709;100417804;668624;666430;666881;665212;665741;666488;667566;666616;665291;654472;384350;654474;627608;100041342;668371;544878;236775;622339;435657;619917;384808;665797;100041325;100040628;386426;666153;382600;100042427;435792;100043349;665111;195514;666891;666564;100042349;219102;665233;638833;383570;666718;383277;234501;433921;100041831;665658;668477;629057;667729;382876;654473;433273;668918;384831;668905;654475;100039417;668494;665977;670708;383818;622432;100039827;100039163;627852;100041236;666703;666392;666598;668351;629608;100043373;100151689;666353;433845;667039;666213;665486;668018;668398;669309;634323;667451;100041245;100039258;100039709;668010;546363;100151698;629081;100039762;100041399;667806;100151690;100151692;100151693;435752;667891;382388;378954;100039959;383705;667999;667802;100043577;665036;668920;545741;668784;230044;665302;666342;100039229;667211;383791;100039556;433184;666872;546734;635136;546736;100126821;383735;100042148;100043945;622365;629557;100417785;628903;100042375;435292;640094;194985;629359;223278;225681;634019;100043084;667892;667354;665743;100043560;666537;100039376;667204;666604;667048;665865;241765;674371;665628;100417823;668422;668386;668136;100040001;668426;100158261;100417791;383769;665922;668361;277333;100040109;380687;666258;623591;238091;384852;100039875;100158260;665613;668323;100534366;665129;327871;100417838;675514;435235;100041720;668431;100043659;666859;667233;384643;100043797;666326;666697;627577;668242;668040;668121;668726;100158259;668393;668820;668530;100041006;100039870;670467;625868;100041748;100043724;435676;100043337;667975;100417782;665130;100042746;622315;671215;667385;667409;100042799;667380;435963;668192;668062;672828;215974;667676;100041204;100039214;668764;665232;667309;636859;666909;624367;100040898;100043839;672572;100043386;193079;383849;626358;217409
100760165	13642
100760166	53612
100760167	329659
100760160	654462
100760161	102638646
100760162	107895
100757625	17872
100757624	11596
100757627	232976
100757626	102639117
100757623	224814
100757622	93710
100772578	16407
100772579	227358
100772570	102442
100772571	319651
100772575	12830
100772576	380660
100772577	16988
100755919	14284
